SIMC_id;powierzchnia_terenow_uprawnych;powierzchnia_terenow_zalesionych;stosunek_powierzchni_upraw;stosunek_powierzchni_lasow;budynekGospodarstwaRolnego;budynekZabytkowy;budynkiBiurowe;budynkiGarazy;budynkiHandlowoUslugowe;budynkiHoteli;budynkiKultuReligijnego;budynkiKulturyFizycznej;budynkiLacznosciDworcowITerminali;budynkiMieszkalneJednorodzinne;budynkiMuzeowIBibliotek;budynkiODwochMieszkaniach;budynkiOTrzechIWiecejMieszkaniach;budynkiPrzemyslowe;budynkiSzkolIInstytucjiBadawczych;budynkiSzpitaliIZakladowOpiekiMedycznej;budynkiZakwaterowaniaTurystycznegoPozostale;budynkiZbiorowegoZamieszkania;ogolnodostepneObiektyKulturalne;pozostaleBudynkiNiemieszkalne;zbiornikSilosIBudynkiMagazynowe
149268;25208142.61;46520.8;4.185498207104964;0.007724199597151067;81;0;1;0;0;0;1;0;0;42;0;0;0;0;0;0;0;1;0;0;3
149274;7742416.74;2870729.15;2.1868280151947386;0.810830925287571;37;0;0;0;0;0;0;0;0;53;0;0;0;2;0;0;0;0;0;0;0
149280;43450934.05;2748321.49;1.9889969647899612;0.12580634274942645;89;0;0;0;0;0;0;0;0;60;0;0;6;0;0;0;0;0;0;3;0
149305;28454931.32;46183.49;6.602493688645851;0.010716110955091871;61;0;1;0;1;0;0;0;0;35;0;1;10;0;0;0;0;0;0;1;0
149328;7275370.76;1078788.31;1.110846150948881;0.16471570747167646;189;0;29;10;16;1;0;0;0;298;0;0;16;44;8;0;0;0;0;3;81
149334;7905459.680000001;96255.48000000001;2.6424543721377898;0.03217405745698795;26;0;1;0;2;4;0;0;0;10;0;0;0;9;0;0;0;0;0;2;3
149340;32875142.580000002;25463.69;29.465143048279742;0.02282244910607625;18;0;0;0;0;0;0;0;0;7;0;0;5;0;0;0;0;0;0;0;0
149357;17279701.8;85474.73000000001;2.054661778838413;0.010163465945201271;68;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0
149363;51441636.050000004;93460.48999999999;7.432190902500829;0.013502995955379796;123;0;7;1;8;4;0;4;0;82;0;0;1;17;0;0;0;0;0;0;21
149370;22466223.349999998;72089.23;5.945278584077256;0.019077107379581876;63;0;0;0;0;0;0;0;0;41;0;1;2;0;0;0;0;0;0;0;0
149386;9352233.9;113005.70000000001;2.245624721446969;0.027134521687317913;36;0;1;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;2;0
149392;29327820.279999997;1795479.47;2.3021005448432987;0.14093697474546707;91;0;0;0;3;1;0;0;0;155;1;2;9;5;0;0;0;0;0;2;0
149400;4260004.01;149236.72;5.621568171122696;0.19693511863965357;40;0;0;0;1;1;0;0;0;26;0;2;8;0;0;0;0;0;0;1;0
149417;14365875.64;;;;33;0;0;0;1;0;0;0;0;15;0;0;10;0;0;0;0;0;0;1;0
149423;20527400.19;2682173.57;5.331931690618861;0.6966866785492978;38;0;1;0;0;0;0;0;0;73;0;0;0;3;0;0;1;0;0;0;0
149430;6888110.68;1280920.72;3.572649685781484;0.6643739075079718;12;0;0;1;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
149446;14686239.42;;;;21;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0
149452;30808651.75;104779.74;2.7675909972022095;0.009412533448926022;110;0;3;0;1;0;0;0;0;100;2;3;5;12;2;2;0;0;0;2;6
149481;2635957.9499999997;11545398.11;0.26544652373330274;1.162645934248133;5;0;1;0;0;0;0;0;0;7;0;0;0;6;0;0;0;0;0;0;0
149498;26482839.32;27165.920000000002;3.289256546280637;0.0033740974340411506;86;0;1;0;0;0;0;0;0;55;0;0;4;7;0;0;0;0;0;0;1
149506;20797850.77;22477.45;47.33893174807395;0.05116194375986211;21;0;0;0;0;0;0;0;0;18;0;0;4;3;0;0;0;0;0;0;0
149512;11364640.81;1373074.62;2.161419164019946;0.2611424194494542;62;0;9;0;2;1;0;0;0;148;0;0;0;8;0;0;0;0;0;1;7
149529;14693777.02;292232.58;1.7916391758646382;0.03563245434304249;75;0;0;0;0;0;0;0;0;44;0;0;1;0;0;0;0;0;0;1;0
149535;14061602.74;;;;15;0;0;0;0;0;0;0;0;10;0;0;6;0;0;0;0;0;0;1;0
149541;22875980.279999997;1409511.08;8.31751876755412;0.5124866658162497;32;0;0;0;2;0;0;0;0;58;0;0;0;0;1;0;0;0;0;1;1
149558;11842150.42;6133595.22;2.110772158220808;1.0932661350346393;53;0;0;2;1;0;1;0;0;164;0;0;4;0;2;0;0;0;2;0;1
149564;5001904.029999999;288041.22;11.602040945320516;0.6681187820351032;17;0;0;2;0;0;0;0;0;17;0;0;4;0;0;0;0;0;0;0;0
149570;65105146.88;10547.29;11.121717207848809;0.0018017619544793148;65;0;0;0;2;1;0;0;1;64;0;1;0;5;0;0;0;0;1;2;2
149593;10032717.77;2961835.71;2.6534875730147824;0.7833564573397159;17;0;0;0;0;0;0;0;0;48;0;0;0;1;0;0;0;0;0;0;0
149601;51190769.5;1041438.8200000001;5.864244183008095;0.11930376514742204;42;0;1;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;1;0
149618;6604011.8;3919626.69;1.4298580046364167;0.8486522688955587;30;0;1;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0
149624;16288277.5;556134.61;2.5262718098513064;0.08625511124338657;43;0;0;0;0;0;1;0;0;34;0;1;0;0;3;0;0;1;0;1;0
149630;33556015.160000004;97590.38;3.858999423864389;0.011223061451099511;87;0;3;0;13;2;0;0;0;89;0;2;6;14;0;0;0;1;0;0;14
149647;31493223.740000002;;;;4;0;0;0;2;0;0;0;0;13;0;2;1;4;0;0;0;0;0;0;3
149660;18745607.14;14072818.19;2.000439350337463;1.5017822078085454;22;0;1;0;0;0;0;0;0;28;0;1;4;0;0;0;0;0;1;0;0
149676;17960.41;7407274.8;2.1862333738678044;901.6515423183527;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
149682;43019255.87;19230162.65;2.122445010019986;0.9487603151877859;59;0;1;2;0;0;0;0;0;25;0;3;14;1;0;0;0;0;0;0;0
149699;9887617.459999999;6461141.1;22.72874015107289;14.852273334340472;10;0;0;2;0;0;0;0;0;2;0;3;7;1;0;0;0;0;0;0;0
149707;2822561.03;1880339.92;26.050709505382247;17.3545190012397;10;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
149713;21613243.25;9867523.07;1.9836102307052605;0.9056169630336336;25;0;1;0;0;0;0;0;0;11;0;0;4;0;0;0;0;0;0;0;0
149720;6583165.7;13034264.98;0.9087612230394014;1.7992915755780596;57;0;1;0;2;0;1;0;0;34;0;0;0;0;0;0;0;0;0;0;0
149736;5871149.29;9119153.62;1.7332568655161047;2.692119521893649;26;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
149742;38402048.730000004;15762749.9;0.6497084672206012;0.26668348214219567;64;0;0;0;1;0;1;0;0;37;0;0;8;0;2;0;0;0;1;1;0
149765;26395987.59;10549072.48;0.583261321024591;0.2330985317101734;26;0;0;0;1;0;1;0;0;9;0;0;8;0;2;0;0;0;0;0;0
149771;4654451.04;7562357.05;3.0538626132377704;4.96178803138728;23;0;0;0;0;0;0;0;0;11;0;1;0;0;0;0;3;0;0;0;0
149788;20508454.77;14287881.98;1.8773554273943782;1.30792071279602;27;0;1;0;0;0;0;0;0;33;0;1;4;0;0;0;0;0;1;0;0
149794;13854058.37;12773307.59;0.9013370980239631;0.831024071637289;63;0;2;0;1;0;1;0;0;42;0;1;6;1;0;0;0;0;0;1;7
149802;7132358.07;;;;26;0;0;0;1;0;0;0;0;5;0;0;5;1;0;0;0;0;0;1;5
150202;12408118.86;2086572.13;2.4406623985565643;0.4104262859686274;95;0;1;0;1;0;0;0;0;46;0;3;0;0;1;0;0;0;1;1;1
150219;6914584.0;3569768.0999999996;3.493329872160533;1.803489196228688;8;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
150225;21633737.63;562382.1;4.617263678908252;0.12002856318259547;48;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0
150231;8053443.7299999995;2575133.05;2.793138153410742;0.8931213296083924;40;0;0;0;0;0;0;0;0;16;0;1;0;0;0;0;0;0;0;0;0
150248;20385743.68;7664905.56;2.4297266744215245;0.9135612508620462;114;0;2;0;1;1;1;0;0;64;0;2;0;0;2;0;0;0;0;0;0
150254;11826527.4;3912773.11;1.9163809071696951;0.6340291979614395;102;0;7;0;7;0;2;1;0;71;0;3;7;12;1;2;0;0;1;2;1
150283;20827589.8;11381220.37;2.0764701161591566;1.1346854922083618;13;0;0;0;1;0;0;0;0;13;0;4;4;0;0;0;0;0;0;0;0
150290;5194143.88;85577.41;23.29250522295521;0.38376146588222343;4;0;0;0;0;0;0;0;0;3;0;3;1;0;0;0;0;0;0;0;0
150308;5577450.66;163734.41;73.81792546699268;2.1670356602961003;3;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0
150314;11002873.91;4296274.58;4.233255631573774;1.6529525566990937;19;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0
150320;15665251.16;3659216.48;2.7698045176691655;0.6469934145271286;53;0;0;0;0;0;0;0;0;17;0;1;0;0;0;0;0;0;0;0;0
150343;29448303.490000002;4008512.21;3.25955100253936;0.4436910940297011;96;0;0;0;1;0;0;0;0;48;0;1;0;0;0;0;0;0;0;0;0
150350;16511081.67;8412287.27;1.6589835660429848;0.8452411908978587;91;0;1;0;1;1;0;0;0;36;0;1;0;0;0;0;0;0;0;0;0
150372;3500809.5799999996;7123684.0200000005;1.2927839220543236;2.6306441285650597;37;0;0;0;0;0;0;0;0;14;0;3;0;0;0;0;0;0;0;0;0
150389;1925712.89;1525254.94;1.437494783079182;1.1385632980395903;22;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
150395;21730430.04;5399871.22;3.1426597899593047;0.7809306177013188;119;0;1;0;1;0;1;0;0;60;0;0;0;0;0;0;0;0;1;0;0
150403;13479645.48;5646510.949999999;4.204618669875636;1.761279656445921;38;0;0;0;0;0;0;0;0;19;0;0;1;0;0;0;0;0;0;0;0
150410;10782340.07;9354607.639999999;4.707833591513753;4.084450666285021;29;0;0;0;0;2;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
150426;15949198.29;11627584.46;1.1416847644847643;0.8323324962399604;60;0;0;0;1;0;1;0;0;22;0;9;9;0;0;0;0;0;1;0;5
150449;19593050.14;41712314.65;1.5768855744703791;3.357085639007835;89;0;1;0;0;4;1;0;0;59;0;1;2;3;0;0;0;0;1;0;0
150455;726794.85;33179544.12;2.062747620869977;94.16828654616971;5;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
150461;13260001.47;715509.82;6.79164897602791;0.36647745080083416;24;0;0;0;0;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0
150478;15444740.31;8352351.45;2.4689945043046913;1.3352059933775164;9;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0
150484;11613814.88;2780362.88;3.7825160106237963;0.9055394129843481;32;0;0;0;1;0;0;0;0;12;0;2;0;0;0;0;0;0;0;0;0
150490;17852078.19;5670323.199999999;2.121720240688164;0.6739181498444735;91;0;0;0;1;0;0;0;0;42;0;1;0;0;0;0;0;0;0;0;0
150509;12299488.56;12158420.55;1.0131084577462415;1.001488690521674;99;0;1;0;1;0;1;0;0;89;0;2;0;0;0;0;0;0;1;1;0
150515;22736083.91;30192409.94;5.237305622873666;6.954886293207244;7;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0
150521;31976789.990000002;;;;30;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0
150538;9624019.74;;;;12;0;1;0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;2
150544;39696020.150000006;13044.6;4.821565995498446;0.0015844258327967174;38;0;1;0;4;0;0;0;0;60;0;0;2;0;0;0;0;0;0;0;0
150550;33919919.33;;;;35;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;1;0
150567;34406789.94;13022.96;4.9055250571556615;0.001856739809489356;130;0;6;9;16;0;0;0;5;162;0;1;23;11;3;1;0;1;2;0;19
150573;23637050.92;4670.87;5.120944562461727;0.0010119395354953866;40;0;0;0;0;0;0;0;0;32;0;0;6;0;0;0;0;0;1;1;1
150596;40632708.71;124132.12;4.423486275585016;0.013513662923587853;217;0;1;0;6;2;1;0;0;371;0;3;4;5;2;1;0;1;1;0;3
150604;44977189.19;34900.2;5.034075888731289;0.0039062079799989323;77;0;0;0;1;0;0;0;0;72;0;0;2;2;0;0;0;0;1;0;0
150610;32973097.110000003;53493.92;10.680183112856962;0.017327000224411776;9;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;1;0
150627;32407281.25;115067.41;6.1988705096799;0.02201011460886575;6;0;1;0;0;0;0;0;0;8;0;0;1;0;0;0;0;0;0;0;1
150633;18452031.15;35552.3;6.164274782647878;0.011876965986757082;30;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
150640;32565690.240000002;23677.36;7.324147886797258;0.005325128530392172;52;0;0;0;0;1;0;0;0;35;0;1;2;0;0;0;0;0;0;0;0
150656;31428155.6;;;;13;0;0;0;0;1;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0
150662;40752782.21;;;;106;0;5;1;1;0;0;0;0;79;0;1;5;6;0;0;0;0;0;0;4
150679;76456900.88;44374.6;11.942115391891926;0.006931049879994135;72;0;1;0;0;0;1;0;0;43;0;0;0;0;0;0;0;0;0;1;0
150685;32580343.26;;;;53;0;1;0;0;0;0;0;0;24;0;0;0;2;0;0;0;0;0;2;0
150691;6169684.54;;;;27;0;0;0;0;0;0;0;0;29;0;0;0;1;0;0;0;0;0;0;0
150700;36520910.03;58540.24;7.3490473077960266;0.011779963665098552;68;0;2;0;0;0;0;0;0;62;0;2;2;3;0;0;0;0;1;0;6
150716;31345636.130000003;9635.63;533.9938424578926;0.16414939122189517;4;0;0;0;0;0;0;0;0;18;0;0;2;0;0;0;0;0;0;0;0
150722;39462208.169999994;4482527.4799999995;3.8388766434560373;0.43605948183365056;61;0;0;0;0;0;0;0;0;29;0;0;0;1;0;0;0;0;1;0;0
150739;14648330.790000001;196146.50999999998;1.9222229381113294;0.02573926860047944;99;0;1;0;0;0;0;0;0;58;0;0;2;2;0;0;0;0;1;0;3
150745;67592711.65;2553867.79;20.947025937600575;0.791445313147644;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
150751;55899064.269999996;13986664.72;2.7802004965948934;0.6956419165162938;217;0;0;0;2;0;1;0;0;164;0;0;2;0;1;0;0;0;1;0;0
150774;66093950.91;3560106.07;5.681292813480047;0.30601900404258486;188;0;1;0;0;0;1;0;0;98;0;0;0;4;0;0;0;0;0;1;2
150797;23813793.09;3428690.0;13.440503792657653;1.9351524880846844;20;0;0;1;0;0;0;0;0;10;0;0;4;0;0;0;0;0;0;1;0
150805;67793396.63;200512.47999999998;7.4606502912713575;0.022066359950661498;124;0;1;0;1;0;0;0;0;64;0;0;0;0;0;0;0;0;1;0;1
150811;23811002.619999997;1138357.72;3.1021235304121313;0.1483064919858593;59;0;0;0;1;0;0;0;0;35;0;0;0;0;0;0;0;0;1;0;0
150840;111813777.47;5909932.609999999;20.393528336347313;1.077902749330467;59;0;1;0;0;0;0;0;0;23;0;3;0;0;0;0;0;0;2;0;0
150863;68538857.69;1189927.78;4.342721621814759;0.07539555330753625;224;0;0;0;2;0;1;0;0;131;0;2;3;0;1;0;0;1;1;2;0
150892;46753951.03;2826880.2;4.300408302001283;0.2600152246607477;53;0;0;0;1;0;0;0;0;16;0;0;7;1;0;0;0;0;1;0;1
150917;116314517.03999999;1792883.26;29.335699683125963;0.45218332346405665;5;0;0;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0;0
150923;132117928.78999999;9798021.11;11.256411589654922;0.8347887329780443;67;0;1;1;0;0;0;0;0;37;0;2;8;5;0;0;0;0;1;0;0
150930;71472289.58;3733826.92;5.569623820861636;0.2909660720093366;25;0;0;0;0;0;0;0;0;11;0;0;2;0;0;0;0;0;0;0;0
150975;98072085.56;13953659.0;11.769644260736397;1.674580505021971;55;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0
150981;115953628.31;3929375.6;23.190991059701688;0.7858841136577966;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
151006;70682192.82;9282736.92;5.785398697831788;0.7598000563741292;125;0;0;0;1;0;1;0;0;120;0;0;1;1;0;0;0;0;1;0;0
151012;31528510.909999996;1199360.33;4.9977993284073445;0.19011878705287105;7;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
151029;16171560.629999999;7434454.68;3.423568470003365;1.5738966211399572;26;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
151383;52685043.54;2377094.6100000003;5.194411543053693;0.2343664700920302;39;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;1
151390;10664957.66;15325428.34;1.3507674059901353;1.9410380935829712;77;0;0;0;0;0;1;0;0;43;0;0;1;0;0;0;0;1;1;0;0
151414;20281644.240000002;14892030.03;1.3405912514984875;0.9843445106830626;106;0;1;0;0;2;1;0;0;96;0;0;3;0;0;0;0;0;1;2;1
151420;55062663.14;21193212.0;5.891489440052857;2.2675907335128125;27;0;1;0;0;0;0;0;0;8;0;1;5;0;0;0;0;0;0;0;4
151437;55650833.41;8550059.65;2.9546568181237487;0.4539463381279352;28;0;0;0;0;0;0;0;0;22;0;2;1;0;1;0;0;0;0;1;0
151443;8960567.18;16514408.01;0.9640014955063133;1.7766636530078936;52;0;0;0;0;0;0;0;0;32;0;0;1;0;0;0;0;0;0;0;1
151450;4036871.6100000003;1304067.79;2.8209801407163906;0.91128717807746;17;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
151472;103733680.69;13672612.56;4.2988289199584395;0.5666069293343899;60;0;0;0;1;0;0;0;0;33;0;0;1;0;0;0;0;0;0;0;0
151489;78665323.47;11602036.89;15.498839230079703;2.285862392317497;67;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;1;0;1
151495;60025489.699999996;15517219.94;5.268776170413265;1.3620340135423095;182;0;7;2;4;0;3;1;0;106;0;4;4;4;3;1;0;0;1;2;3
151510;50196031.419999994;760271.94;32.39349079681729;0.49063364960871697;24;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0
151532;46399638.22;10105455.22;19.93727033584022;4.3421716271275645;11;0;0;0;0;0;0;0;0;13;0;0;1;0;0;0;0;0;0;1;0
151549;44901805.919999994;9558219.91;142.80652034071437;30.399136471935385;4;0;0;0;0;0;0;0;0;9;0;0;1;0;0;0;0;0;0;1;0
151555;5891096.89;11317083.79;1.2644733731132132;2.4291148797836466;4;0;0;0;0;0;0;0;0;6;0;1;1;0;0;0;0;0;0;0;0
151561;59414649.410000004;10032160.32;7.957084131217695;1.3435532225940947;34;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;1
151578;3549658.42;8582031.48;1.6922830526424522;4.0914433763595826;26;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0
151584;9495206.11;23673192.1;0.8164606967490805;2.035577816039723;57;0;0;0;0;0;0;0;0;10;0;2;4;0;0;0;0;0;0;0;0
151590;3669823.81;9568746.72;6.1149118584780835;15.94410135698075;11;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
151609;5754758.78;9987250.190000001;3.244773602261669;5.631229216473751;32;0;0;0;0;0;0;0;0;4;0;2;1;0;0;0;0;0;0;0;0
151615;3590376.0;11566827.18;9.753799671524257;31.423036235999195;7;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
151621;55441973.769999996;23167814.92;7.54005359843421;3.1507999152426964;20;0;0;0;0;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0
151638;48302152.449999996;10165815.030000001;25.2644944981692;5.3172408447160375;7;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
151650;53173294.0;12310660.56;21.81796739337922;5.051287412982909;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
151667;51320963.23;160696.73;80.47491860103786;0.25198389609810445;21;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
151673;101404317.69;21155680.250000004;5.09229460477933;1.062390230037863;30;0;2;1;2;0;1;0;0;53;0;1;9;0;0;0;0;0;1;1;5
151680;58971759.94;12934205.92;5.194564562461249;1.1393176629621968;64;0;0;7;4;0;1;0;0;28;0;2;19;0;1;1;0;0;0;1;3
152081;45820056.37;255162.77;26.15023174943785;0.1456254334444091;31;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;1;0
152098;22210718.03;;;;67;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0
152106;63818882.57999999;3638908.22;20.985944284538633;1.1966039215077349;24;0;0;0;1;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0
152112;72501656.31;8769.17;22.31665123169464;0.0026992281065232352;52;0;0;0;2;0;2;0;0;29;0;0;2;0;0;0;0;1;0;1;0
152129;45670887.71;2803257.0100000002;21.919320379892305;1.345397288958651;18;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
152135;57923086.14;12739.98;6.70162413410521;0.001473998765011551;171;0;1;0;1;0;0;0;0;81;0;4;1;0;0;0;0;0;0;1;0
152158;45854515.43;261267.66999999998;8.438953725785913;0.04808306786143491;164;0;3;0;2;0;0;0;0;112;0;0;0;2;0;0;0;0;0;0;0
152164;58163383.41;742145.3;5.221866017188594;0.06662926216943463;177;0;9;0;8;0;0;0;0;133;0;0;2;8;0;1;0;0;1;2;4
152187;44401712.04;3307637.36;4.6024033636317485;0.3428489716257805;108;0;2;0;1;0;0;0;0;57;0;0;0;0;0;0;0;0;0;1;0
152193;63607318.099999994;;;;50;0;0;0;1;0;0;0;0;34;0;1;0;0;0;0;0;0;1;1;0
152201;45132663.589999996;1853.76;8.693303360766986;0.00035706507784366754;54;0;0;0;1;0;0;0;0;31;0;0;1;0;0;0;0;0;1;1;0
152218;45291519.06;1353271.58;9.48841399806903;0.2835056379065285;46;0;0;0;0;0;1;0;0;25;0;1;1;0;2;0;0;0;0;1;0
152224;35953129.65;9261148.16;6.88778465461559;1.7742209037584968;24;0;0;0;0;0;0;0;0;8;0;0;8;0;0;0;0;0;0;1;1
152230;25308076.37;1775091.28;7.824730513622226;0.5488212813971659;15;0;0;0;0;0;0;0;0;15;0;1;0;0;0;0;0;0;0;1;0
152247;48781498.239999995;1291356.05;5.711198271034776;0.1511882723192534;49;0;0;0;0;0;0;0;0;37;0;0;1;2;0;0;0;0;0;1;0
152253;15725562.83;1450481.96;3.609895482494228;0.3329666690755496;69;0;0;0;0;0;0;0;0;54;0;0;2;0;0;0;0;0;0;1;0
152260;45173008.32;;;;37;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0
152276;48319444.379999995;14807.21;11.48739133398968;0.003520243620702108;43;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;1;0
152282;47766991.73;3677.42;7.1152443578915525;0.0005477787266675242;96;0;2;0;1;0;1;1;0;96;1;2;1;0;1;0;0;1;0;0;1
152299;45592855.79;2803257.0100000002;9.366665040802575;0.5759053470326991;26;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;2;0
152307;49269708.019999996;405362.82;7.156570029860299;0.058880142087589654;76;0;5;0;1;0;0;0;0;77;1;0;2;7;3;0;0;0;0;1;9
152520;14724805.43;18953867.49;2.8006528545962466;3.6050189826859733;48;0;1;0;1;1;0;0;0;39;0;1;1;1;0;0;0;0;0;0;0
152537;10311333.49;12604738.729999999;2.210507300934847;2.702159426427515;42;0;1;0;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0
152543;9226411.39;7007449.37;2.5559165872232943;1.9412158554215977;27;0;0;0;0;0;0;0;0;17;0;2;5;1;0;0;0;0;0;0;3
152550;24949605.62;3713338.42;2.1789976869316297;0.3243079650721289;89;0;1;0;1;1;0;0;0;89;0;2;15;4;0;1;0;0;0;0;3
152566;23085331.61;2963044.1399999997;2.394153049085327;0.3072938817687363;77;0;1;0;1;0;0;0;0;74;0;7;1;1;0;0;0;0;1;0;0
152572;27681952.67;1427738.51;2.6665024343541446;0.1375288895953509;111;0;6;1;4;2;1;0;0;196;0;7;4;19;4;1;0;1;0;1;2
152589;13735086.84;27321863.25;1.5085334705727305;3.000777910701294;83;0;1;0;1;0;0;0;0;87;0;1;2;0;0;0;0;0;0;0;0
152595;15550011.67;8646636.200000001;4.872183628534071;2.7091940655456788;28;0;0;0;0;0;0;0;0;66;0;2;0;4;0;0;0;0;1;0;0
152603;12809780.43;12958357.27;1.2505650085610258;1.2650699408041595;57;0;1;0;0;0;2;0;0;70;0;2;0;2;1;0;0;1;0;0;0
152610;4030536.7199999997;4940624.91;1.1315213461655733;1.3870169005834947;49;0;1;0;0;0;0;0;0;33;0;0;0;0;0;0;0;1;1;0;0
152626;18350661.46;7591286.07;1.6692029899781993;0.6905144772816191;42;0;0;0;0;0;0;2;0;47;0;0;0;0;0;0;0;0;0;1;0
152632;18193340.51;19055259.619999997;3.0455220252640722;3.189805238787073;40;0;0;0;0;0;0;0;0;52;0;1;0;0;0;0;0;0;0;0;0
152649;7644882.76;8924570.47;1.018228500948231;1.18867120615921;23;0;1;1;1;0;0;0;0;21;0;0;3;0;0;0;0;0;0;1;6
152780;16360759.78;17032612.07;1.101738310330181;1.1469810384631933;119;0;3;0;2;0;2;0;0;55;0;9;0;0;1;0;0;2;0;0;0
152796;5572499.95;4728749.1;2.706595360721142;2.296780707207413;18;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
152804;11654957.370000001;2876132.9299999997;11.484308809788882;2.834021412308512;10;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0
152810;7985936.999999999;6093166.08;2.809386270867056;2.1435251907527992;16;0;1;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;1;0;0
152827;16492356.03;6773957.8;2.149904262887851;0.8830370096517015;63;0;1;0;1;0;0;0;0;37;0;3;0;0;0;0;0;0;0;1;0
152833;14046897.290000001;4978335.02;1.5828551121632495;0.560976767593944;18;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0
152840;6065277.08;3064779.84;9.782651952079744;4.943166501549282;12;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
152856;16110623.36;8578487.35;1.5698874641699594;0.8359241881194084;74;0;2;1;0;0;0;0;0;39;0;4;2;8;0;0;0;0;0;0;3
152862;3877121.6700000004;1675433.32;5.262412289829589;2.2740635049397326;13;0;1;0;0;0;0;0;0;4;0;4;2;1;0;0;0;0;0;0;3
152879;11792531.73;14787983.530000001;0.7101459405147229;0.8905319665591506;150;0;4;1;1;0;1;0;0;100;0;4;2;6;0;0;0;0;1;0;4
152885;426887.57999999996;6294.15;7.5855968620410055;0.1118441639581442;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
152891;22028332.42;10393884.75;2.6236429814038167;1.2379440374296686;101;0;1;0;0;0;0;0;0;57;0;0;0;3;0;0;0;0;1;0;0
