SIMC_id;liczba_budynkow;powierzchnia_budynkow;gestosc_zabudowy;srednia_liczba_kondygnacji;nna_index;srednia_odleglosci;odchylenie_standardowe;wspolczynnik_zmiennosci;min_odleglosc;max_odleglosc;min_max_rozstep
113419;371;83569.42;0.7658887685652206;1.5837837837837838;0.349610381230439;1066.7090972593594;907.9260128621918;85.11467795623749;5.595754412574044;4490.197389529848;4490.197389529848
113431;12;3383.35;0.10905657557369428;1.25;0.19604646732650657;247.27788260545626;170.33330045861007;68.88335449328682;10.068544896449229;520.2232420718236;520.2232420718236
113448;229;30639.25;0.2632709290801421;1.6069868995633187;0.21260551995440197;497.2171953339825;401.66602026198075;80.78280961143759;6.621034292826449;2849.5563747812193;2849.5563747812193
113454;97;17698.85;0.28738490588780635;1.2783505154639174;0.23501552996011876;486.75671736577226;374.7945323742988;76.99832770723948;5.007587387165962;2204.703636313674;2204.703636313674
113460;48;5193.56;0.3037266534507283;1.1458333333333333;0.33678717381746637;441.81620933786314;284.333459597638;64.35559709856733;5.033175326328304;1253.9424024940743;1253.9424024940743
113477;273;32949.3;0.4455070365295353;1.465201465201465;0.2313451942742359;458.5166366442959;405.97167134939684;88.54022709416715;5.017388302698432;1953.4662962026898;1953.4662962026898
113483;99;22731.99;0.1531499642421423;1.3877551020408163;0.12338653994114532;366.63930654119815;209.2096968592106;57.061447893531394;5.772680494632958;1112.2283354268786;1112.2283354268786
113508;60;17491.21;0.16579010226963506;1.3833333333333333;0.10916738218238514;366.62516259355186;216.73210389675393;59.11544705866999;5.655278766458876;973.7245417346708;973.7245417346708
113514;404;57177.94;0.4095594185324302;1.3762376237623761;0.2254498716998934;667.6099349943346;448.74985826597043;67.21737271177346;4.606204695694668;2355.6743206072106;2355.6743206072106
113520;54;8021.5;0.2992991668319376;1.3773584905660377;0.2687964340916076;292.597910339156;193.78501145153524;66.22911668334037;12.229345001827316;951.3830725856734;951.3830725856734
113537;19;8498.54;0.2528096168022172;1.1578947368421053;0.1764911577170253;212.95135357082899;126.14897508937403;59.238400213979425;19.61201952654876;433.4333150555414;433.4333150555414
113550;87;26622.77;0.3409989993399551;1.8452380952380953;0.3636296804335616;855.5937412799117;686.3712906319486;80.22163528278999;7.5686927948820255;3401.7905175061037;3401.7905175061037
113572;144;30556.38;0.30248958174381063;1.1597222222222223;0.18078832150148252;801.023293381926;525.6453956498533;65.62173659527112;7.280157919501187;2510.333455979428;2510.333455979428
113589;167;23390.94;0.23186421571648064;1.3712574850299402;0.18864827508698526;371.4025965295576;306.6076365512049;82.55398304055849;4.247325699105255;2179.5770796171696;2179.5770796171696
113595;412;81774.5;0.5012187203872125;1.5679611650485437;0.26468511478473394;1317.8669906294756;760.4610073519808;57.70392708514147;6.537651568852851;3704.7809553522184;3704.7809553522184
113610;244;28575.9;0.3146785049804044;1.5491803278688525;0.1834561465330272;409.45126131831813;313.0277188132841;76.45054451790494;5.094159011053006;1912.2998387567902;1912.2998387567902
